Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
39000	140.96	62.48214464949166	140.96	800	0.29799999999999993	0.0005	0.02655060138967302
40000	145.26	63.0489682707021	145.26	805	0.2799999999999999	0.0005	0.0272300703657998
41000	150.35	60.76979101494425	150.35	810	0.262	0.0005	0.0279628766907586
42000	155.7	58.1698375448995	155.7	815	0.244	0.0005	0.028606858915752834
43000	159.49	55.94041383472239	159.49	820	0.22599999999999998	0.0005	0.02929979145526886
44000	164.04	52.87133817107337	164.04	825	0.20799999999999996	0.0005	0.02997909360461765
45000	170.45	47.57023754407792	170.45	831	0.18999999999999995	0.0005	0.03063707172870636
46000	172.62	46.39521095975317	172.62	836	0.17199999999999993	0.0005	0.031304122275776336
47000	175.46	43.734750485169116	175.46	841	0.15400000000000003	0.0005	0.032052540845341156
48000	177.9	40.680585049873606	177.9	846	0.136	0.0005	0.03273715668254428
49000	181.92	37.13076352568042	181.92	851	0.118	0.0005	0.033433001372549266
50000	182.21	37.13012119560075	182.21	857	0.1	0.0005	0.03410771727561951
51000	187.54	28.345518164253058	187.54	862	0.0984	0.0005	0.03476934644911024
52000	189.99	24.183256604518757	189.99	867	0.09680000000000001	0.0005	0.03545100920730167
53000	192.03	18.023570678419965	192.03	872	0.0952	0.0005	0.03615600056118436
54000	193.94	13.1292193218028	193.94	877	0.0936	0.0005	0.03675229171911876
55000	194.4	12.290646850349253	194.4	882	0.092	0.0005	0.03728880531258053
56000	194.62	12.244819312672606	194.62	887	0.09040000000000001	0.0005	0.037831993103027345
57000	194.75	12.266519473754567	194.75	892	0.0888	0.0005	0.03836398250526852
58000	194.99	11.890748504614837	194.99	897	0.0872	0.0005	0.03890044695801205
59000	195.01	11.708539618586085	195.33	902	0.08560000000000001	0.0005	0.03943143864472707
60000	194.46	12.127176093386293	195.33	908	0.084	0.0005	0.03995731115341186
61000	194.23	12.238345476411427	195.33	913	0.0824	0.0005	0.04051995615164439
62000	194.32	12.151444358593757	195.33	918	0.08080000000000001	0.0005	0.041101196474499176
63000	194.58	11.70827058108925	195.33	923	0.0792	0.0005	0.041640071405304804
64000	194.72	9.831663134993997	195.33	929	0.0776	0.0005	0.04218855036629571
65000	194.39	10.057728371754727	195.33	934	0.07600000000000001	0.0005	0.04273217419783274
66000	191.81	20.87232378054729	195.33	940	0.07440000000000001	0.0005	0.04329375863075256
67000	190.24	21.707657635037457	195.33	946	0.0728	0.0005	0.04387377977371216
68000	182.02	40.805631964227686	195.33	955	0.07120000000000001	0.0005	0.044424610005484685
69000	181.2	41.04485351417398	195.33	961	0.06960000000000001	0.0005	0.045030135644806756
70000	179.63	41.285991570991726	195.33	967	0.068	0.0005	0.045582791368166606
71000	178.17	41.64157898062944	195.33	973	0.06640000000000001	0.0005	0.04613057752450307
72000	177.69	41.58453919427267	195.33	978	0.0648	0.0005	0.04668156835767958
73000	176.73	41.52465653078903	195.33	983	0.0632	0.0005	0.0472621938917372
74000	175.42	41.32630639193394	195.33	989	0.06160000000000001	0.0005	0.047817880577511254
75000	174.13	41.18680735381173	195.33	995	0.060000000000000005	0.0005	0.04837132473786672
76000	167.43	49.30725200211425	195.33	1003	0.0584	0.0005	0.04893822583887312
77000	166.5	49.265099208263045	195.33	1009	0.0568	0.0005	0.04949821783436669
78000	162.6	53.698789558052425	195.33	1017	0.0552	0.0005	0.050056475864516364
79000	161.8	53.642334028265395	195.33	1022	0.05360000000000001	0.0005	0.05059057335058848
80000	161.65	53.69457607617366	195.33	1028	0.052000000000000005	0.0005	0.05114646891752879
81000	161.36	53.925600599344286	195.33	1033	0.05040000000000001	0.0005	0.051703981426027085
82000	158.64	56.09626012489603	195.33	1041	0.0488	0.0005	0.052240936424997116
83000	157.82	57.64137055969436	195.33	1050	0.0472	0.0005	0.05277362975809309
84000	146.59	67.99589619969723	195.33	1063	0.0456	0.0005	0.05332220004664527
85000	146.8	68.04586688403639	195.33	1069	0.04400000000000001	0.0005	0.053867532213528954
86000	146.21	67.62932721830079	195.33	1075	0.04240000000000001	0.0005	0.05440033005343543
87000	145.31	67.16348635977737	195.33	1081	0.0408	0.0005	0.05494723392857446
88000	144.63	66.88612038382851	195.33	1086	0.039200000000000006	0.0005	0.05540684282779693
89000	144.71	67.00034253643783	195.33	1092	0.0376	0.0005	0.055845408903227915
90000	147.56	64.35096269676158	195.33	1098	0.036000000000000004	0.0005	0.056318275531133014
91000	149.17	62.687168543490614	195.33	1104	0.034400000000000014	0.0005	0.05678166362974379
92000	149.06	62.47924775475454	195.33	1110	0.03280000000000001	0.0005	0.05725097444322374
93000	150.17	60.66400168139257	195.33	1115	0.031200000000000006	0.0005	0.0577313666873508
94000	153.12	59.4666763826599	195.33	1121	0.0296	0.0005	0.058205653892623055
95000	153.61	59.64878791727457	195.33	1126	0.027999999999999997	0.0005	0.058659005562464395
96000	153.34	59.47507377044605	195.33	1131	0.026400000000000007	0.0005	0.059125593105951946
97000	157.5	56.52194264177409	195.33	1136	0.024800000000000003	0.0005	0.05958025164074368
98000	159.57	56.49092936038493	195.33	1141	0.023200000000000012	0.0005	0.06005083786116706
99000	160.96	56.58691014713562	195.33	1146	0.021600000000000008	0.0005	0.06051830172538757
100000	167.88	48.9295984042379	195.33	1151	0.02	0.0005	0.06098558611339993
