Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
57000	186.16	20.23942686935576	186.16	905	0.0888	0.0005	0.0551537999841902
58000	186.54	19.81535768034481	186.7	911	0.0872	0.0005	0.056266419423951046
59000	186.81	19.457489560577955	187.15	916	0.08560000000000001	0.0005	0.057345471647050644
60000	187.02	18.774440071544078	187.15	922	0.084	0.0005	0.05845539278454251
61000	186.47	19.126136567535013	187.15	928	0.0824	0.0005	0.05956881556246016
62000	186.41	19.26919562410429	187.15	933	0.08080000000000001	0.0005	0.06045524385240343
63000	186.92	19.142977824779507	187.18	939	0.0792	0.0005	0.06139791886011759
64000	186.49	19.027608888139362	187.18	944	0.0776	0.0005	0.062290004425578645
65000	186.49	19.07013109551164	187.18	949	0.07600000000000001	0.0005	0.0632088922129737
66000	186.12	18.910991512874197	187.18	954	0.07440000000000001	0.0005	0.06413879526986016
67000	185.83	18.889708838412517	187.18	960	0.0728	0.0005	0.06509161194165548
68000	185.66	18.89085493036247	187.18	965	0.07120000000000001	0.0005	0.06643690168857574
69000	185.21	19.07893864972577	187.18	970	0.06960000000000001	0.0005	0.06739155444833968
70000	184.75	18.68174242408882	187.18	976	0.068	0.0005	0.06832906391885546
71000	183.85	18.114289939161292	187.18	982	0.06640000000000001	0.0005	0.06904305299123129
72000	183.58	18.42670887597674	187.18	987	0.0648	0.0005	0.06972140385044946
73000	183.7	18.470787747142786	187.18	992	0.0632	0.0005	0.07034646140204535
74000	183.88	17.385787298825438	187.18	998	0.06160000000000001	0.0005	0.07096450606981913
75000	183.41	17.62333396381059	187.18	1003	0.060000000000000005	0.0005	0.07160106248325772
76000	182.99	18.14634673977107	187.18	1009	0.0584	0.0005	0.07224246660868326
77000	183.43	18.197392670380008	187.18	1014	0.0568	0.0005	0.07289992392063141
78000	184.04	18.237280499021775	187.18	1020	0.0552	0.0005	0.07352971971035004
79000	184.58	18.607084672242454	187.18	1025	0.05360000000000001	0.0005	0.07436123861206903
80000	185.12	18.586166899067702	187.18	1031	0.052000000000000005	0.0005	0.07505240943696764
81000	184.96	18.548811282667145	187.18	1036	0.05040000000000001	0.0005	0.07570082419448429
82000	184.21	19.240735432929792	187.18	1042	0.0488	0.0005	0.07642595363987817
83000	184.24	19.305501806479935	187.18	1047	0.0472	0.0005	0.07711977938810985
84000	183.61	19.758489314722418	187.18	1053	0.0456	0.0005	0.07774257050620186
85000	183.0	20.34256620979762	187.18	1058	0.04400000000000001	0.0005	0.07837304108672671
86000	181.45	20.745300672682475	187.18	1064	0.04240000000000001	0.0005	0.07903071502844493
87000	181.23	20.58341808349624	187.18	1070	0.0408	0.0005	0.07966384496953752
88000	181.09	20.703185745193903	187.18	1075	0.039200000000000006	0.0005	0.08040062970585293
89000	180.91	20.861493235144987	187.18	1081	0.0376	0.0005	0.08105971693992614
90000	171.87	38.8717519543434	187.18	1091	0.036000000000000004	0.0005	0.08209020998742846
91000	172.63	38.80429228835388	187.18	1096	0.034400000000000014	0.0005	0.08315615362591214
92000	172.22	39.046019003222334	187.18	1102	0.03280000000000001	0.0005	0.08402244329452514
93000	171.73	39.04019851383955	187.18	1108	0.031200000000000006	0.0005	0.08460008137755924
94000	170.13	39.09850508651194	187.18	1114	0.0296	0.0005	0.08518079333835178
95000	170.28	39.15688445216244	187.18	1120	0.027999999999999997	0.0005	0.08585318386554718
96000	168.7	39.00320499651279	187.18	1126	0.026400000000000007	0.0005	0.0864435182677375
97000	168.25	38.942618042448046	187.18	1132	0.024800000000000003	0.0005	0.08725122888882955
98000	167.55	38.882483202593946	187.18	1137	0.023200000000000012	0.0005	0.0876909136109882
99000	166.19	40.11450984369621	187.18	1144	0.021600000000000008	0.0005	0.08813780274656084
100000	163.15	41.07417071591342	187.18	1151	0.02	0.0005	0.08858386443720924
