Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
25000	71.79	47.91811661574357	72.06	762	0.55	0.0005	0.0141273385948605
26000	73.46	48.97538565442849	73.47	775	0.532	0.0005	0.014794203837712606
27000	78.17	52.54484846300349	78.17	784	0.514	0.0005	0.015473633607228598
28000	84.26	57.30316221640827	84.26	791	0.4959999999999999	0.0005	0.016129225492477417
29000	89.4	59.579862369763816	89.4	798	0.478	0.0005	0.01680505030685001
30000	95.1	61.65249386683397	95.1	805	0.45999999999999996	0.0005	0.01755740609433916
31000	102.01	62.77332156258739	102.01	812	0.44199999999999995	0.0005	0.01823733773496416
32000	106.82	63.37229363057644	106.82	819	0.42399999999999993	0.0005	0.018918338351779515
33000	112.4	65.18650167020778	112.79	825	0.4059999999999999	0.0005	0.019586273034413657
34000	116.39	67.37728029536366	117.72	831	0.3879999999999999	0.0005	0.020252832770347597
35000	121.72	66.94745402179234	121.72	838	0.37	0.0005	0.020915707813368902
36000	127.02	67.11839986173686	127.17	843	0.352	0.0005	0.021598663330078125
37000	133.71	66.35424553108867	133.71	849	0.33399999999999996	0.0005	0.022247124711672464
38000	138.35	66.3519969556305	138.35	854	0.31599999999999995	0.0005	0.02289472970697615
39000	140.49	65.7322592035296	140.49	859	0.29799999999999993	0.0005	0.02356548885504405
40000	146.32	64.46004654047341	146.32	864	0.2799999999999999	0.0005	0.024276918901337517
41000	153.66	60.589804422856496	153.66	870	0.262	0.0005	0.02500273691283332
42000	160.02	56.805101883545625	160.02	875	0.244	0.0005	0.025684421128696865
43000	166.56	52.11205618664456	166.56	880	0.22599999999999998	0.0005	0.026405074132813348
44000	168.81	51.15558522781261	168.81	885	0.20799999999999996	0.0005	0.027114981942706638
45000	170.31	50.31594081402035	170.31	890	0.18999999999999995	0.0005	0.027848416633076137
46000	175.54	46.886974737127154	175.54	895	0.17199999999999993	0.0005	0.028570932481024
47000	177.13	46.42168781938029	177.13	900	0.15400000000000003	0.0005	0.02944419695271386
48000	180.19	42.958048140016786	180.19	905	0.136	0.0005	0.030286050836245217
49000	182.33	42.107257094234946	182.33	910	0.118	0.0005	0.03095982054869334
50000	186.67	35.73207382730535	186.67	915	0.1	0.0005	0.03178285029199388
51000	188.42	34.111634378903624	188.42	920	0.0984	0.0005	0.03254724111821916
52000	189.4	33.00454514154074	189.4	925	0.09680000000000001	0.0005	0.03320746501286825
53000	189.8	32.88799172950516	189.8	930	0.0952	0.0005	0.03390138725439707
54000	193.63	23.872852783025326	193.63	935	0.0936	0.0005	0.03458993077278137
55000	195.35	20.269866797786314	195.35	940	0.092	0.0005	0.035274735026889374
56000	196.58	16.416564805098538	196.58	945	0.09040000000000001	0.0005	0.03593001080883874
57000	197.71	12.17644857912191	197.71	950	0.0888	0.0005	0.03657300167613559
58000	198.52	9.25794793677303	198.52	955	0.0872	0.0005	0.037244817482100595
59000	198.66	9.173025673135337	198.66	960	0.08560000000000001	0.0005	0.03790400915675693
60000	198.91	8.860129795889	198.91	965	0.084	0.0005	0.03866048362520006
61000	199.79	1.485227255338388	199.79	970	0.0824	0.0005	0.039345937172571815
62000	199.67	1.892379454549219	199.79	975	0.08080000000000001	0.0005	0.04000818888346354
63000	199.72	1.8334666618185338	199.79	980	0.0792	0.0005	0.040669353869226245
64000	199.86	1.2084701072016635	199.86	985	0.0776	0.0005	0.04134426520930396
65000	199.88	1.193984924527944	199.88	990	0.07600000000000001	0.0005	0.042022472752465144
66000	199.88	1.193984924527944	199.88	995	0.07440000000000001	0.0005	0.042694605588912964
67000	199.88	1.193984924527944	199.88	1000	0.0728	0.0005	0.04323619802792867
68000	199.61	2.9288052171491366	199.88	1005	0.07120000000000001	0.0005	0.043762164380815295
69000	199.61	2.9288052171491366	199.88	1010	0.06960000000000001	0.0005	0.04428942581017812
70000	199.61	2.9288052171491366	199.88	1015	0.068	0.0005	0.04481387217839559
71000	199.61	2.9288052171491366	199.88	1020	0.06640000000000001	0.0005	0.04533264087306128
72000	199.61	2.928805217149137	199.88	1025	0.0648	0.0005	0.0458614710966746
73000	199.61	2.928805217149137	199.88	1030	0.0632	0.0005	0.04637194388442569
74000	199.61	2.928805217149137	199.88	1035	0.06160000000000001	0.0005	0.046924267212549844
75000	199.61	2.928805217149137	199.88	1040	0.060000000000000005	0.0005	0.047518625524308945
76000	199.34	3.9477081959030356	199.88	1045	0.0584	0.0005	0.04804240087668101
77000	199.34	3.947708195903036	199.88	1050	0.0568	0.0005	0.048585165275467766
78000	199.34	3.9477081959030356	199.88	1055	0.0552	0.0005	0.04913255578941769
79000	199.34	3.9477081959030356	199.88	1060	0.05360000000000001	0.0005	0.049683261381255256
80000	193.83	30.35195380861008	199.88	1068	0.052000000000000005	0.0005	0.050218941635555694
81000	193.95	30.35238870336237	199.88	1073	0.05040000000000001	0.0005	0.050764249165852864
82000	193.92	30.347876367218845	199.88	1078	0.0488	0.0005	0.05136457939942678
83000	193.64	30.394907468192763	199.88	1083	0.0472	0.0005	0.05190940386719174
84000	193.64	30.394907468192763	199.88	1088	0.0456	0.0005	0.05244602329201169
85000	193.64	30.394907468192763	199.88	1093	0.04400000000000001	0.0005	0.052986169987254673
86000	192.69	30.534470684785088	199.88	1099	0.04240000000000001	0.0005	0.05355610165331099
87000	192.27	30.56398370631682	199.88	1104	0.0408	0.0005	0.05410877578788333
88000	190.65	30.966877466092697	199.88	1110	0.039200000000000006	0.0005	0.05464397052923838
89000	190.09	31.050956507006354	199.88	1115	0.0376	0.0005	0.05519933170742459
90000	185.69	39.8177586009057	199.88	1122	0.036000000000000004	0.0005	0.05575477249092526
91000	185.38	39.76902815005667	199.88	1127	0.034400000000000014	0.0005	0.056305844187736515
92000	184.59	39.8856101871339	199.88	1133	0.03280000000000001	0.0005	0.05683696885903677
93000	183.8	39.965234892341115	199.88	1138	0.031200000000000006	0.0005	0.057384781903690764
94000	183.87	39.9313548480389	199.88	1143	0.0296	0.0005	0.05792828838030497
95000	183.51	39.84758336461572	199.88	1148	0.027999999999999997	0.0005	0.058460359970728557
96000	183.15	39.8595973386586	199.88	1154	0.026400000000000007	0.0005	0.05898776723278893
97000	182.66	39.950524402065106	199.88	1159	0.024800000000000003	0.0005	0.05952629493342505
98000	186.57	28.966965667808566	199.88	1165	0.023200000000000012	0.0005	0.06005999664465586
99000	179.99	41.004510727479726	199.88	1173	0.021600000000000008	0.0005	0.06058527913358477
100000	174.32	49.58525587309195	199.88	1181	0.02	0.0005	0.06112133555942111
